timestamp, IGNORE, OPEN, HIGH, LOW, CLOSE, IGNORE, VOL
2018-03-05 09-PM,BTCUSD,11574.6,11612.2,11476.8,11543,212.04,2446735.79
2018-03-05 08-PM,BTCUSD,11627.7,11666.4,11546,11574.6,324.5,3769140.34
2018-03-05 07-PM,BTCUSD,11646.4,11666.4,11625.3,11627.7,191.45,2229279.76
2018-03-05 06-PM,BTCUSD,11471.1,11666.4,11471.1,11646.4,529.64,6133442.63
2018-03-05 05-PM,BTCUSD,11517.8,11537.6,11470.4,11471.1,199.16,2288871.37
2018-03-05 04-PM,BTCUSD,11490.6,11545.8,11480,11517.8,108.23,1246593.59
2018-03-05 03-PM,BTCUSD,11467.1,11507,11452.3,11490.6,147.77,1695456.54
2018-03-05 02-PM,BTCUSD,11514.2,11535.9,11449.9,11467.1,178.15,2044988.05
2018-03-05 01-PM,BTCUSD,11537.7,11537.7,11473,11514.2,85.95,988433.57
2018-03-05 12-PM,BTCUSD,11502,11571.1,11493.4,11537.7,209.05,2411603.79
2018-03-05 11-AM,BTCUSD,11489,11532.3,11464.2,11502,60.09,690361.47
2018-03-05 10-AM,BTCUSD,11462.3,11513.6,11428.7,11489,273.98,3138595.83
2018-03-05 09-AM,BTCUSD,11443.7,11489,11426,11462.3,209.32,2398992.48
2018-03-05 08-AM,BTCUSD,11530,11531,11422.5,11443.7,229.6,2639661.7
2018-03-05 07-AM,BTCUSD,11545,11595,11530,11530,273.37,3155899.89
2018-03-05 06-AM,BTCUSD,11521.9,11560.6,11515.5,11545,140.04,1615407.26
2018-03-05 05-AM,BTCUSD,11539,11545.2,11469.2,11521.9,178.24,2050116.58
2018-03-05 04-AM,BTCUSD,11579.5,11624.6,11527.8,11539,178.54,2066673.13
2018-03-05 03-AM,BTCUSD,11533.2,11595,11484.5,11579.5,239.07,2761286.28
2018-03-05 02-AM,BTCUSD,11461.7,11539,11461.7,11533.2,151.02,1736671.85
2018-03-05 01-AM,BTCUSD,11469,11480.7,11422.7,11461.7,109.21,1251050.83
2018-03-05 12-AM,BTCUSD,11512.1,11526.5,11400.8,11469,363.67,4165698.51
2018-03-04 11-PM,BTCUSD,11406.3,11539,11403.7,11512.1,276.76,3176349.0
2018-03-04 10-PM,BTCUSD,11417.2,11444,11360.2,11406.3,194.15,2213717.87
2018-03-04 09-PM,BTCUSD,11470.5,11497,11405,11417.2,193.82,2218294.95
2018-03-04 08-PM,BTCUSD,11375,11475,11375,11470.5,149.56,1709608.04
2018-03-04 07-PM,BTCUSD,11342,11400,11341.6,11375,269.5,3066898.7
2018-03-04 06-PM,BTCUSD,11114.3,11379.9,11102.1,11342,285.4,3215087.52
2018-03-04 05-PM,BTCUSD,11145.7,11148.1,11112.7,11114.3,73.29,815396.75
2018-03-04 04-PM,BTCUSD,11138.1,11187.9,11106.9,11145.7,100.67,1122829.47
2018-03-04 03-PM,BTCUSD,11127.8,11150.8,11090,11138.1,103.86,1154384.97
2018-03-04 02-PM,BTCUSD,11183.9,11215,11109.1,11127.8,123.23,1373407.81
2018-03-04 01-PM,BTCUSD,11220.2,11250.3,11150.1,11183.9,129.1,1446561.41
2018-03-04 12-PM,BTCUSD,11148.4,11227.9,11147.3,11220.2,76.92,861126.76
2018-03-04 11-AM,BTCUSD,11145.1,11195.9,11062.7,11148.4,104.08,1158452.26
2018-03-04 10-AM,BTCUSD,11232.1,11232.1,11115,11145.1,100.83,1125791.99
2018-03-04 09-AM,BTCUSD,11234.9,11265.1,11182.5,11232.1,158.92,1786456.43
2018-03-04 08-AM,BTCUSD,11139.8,11239.7,11139.8,11234.9,170.96,1912736.89
2018-03-04 07-AM,BTCUSD,11112,11161,11062.1,11139.8,317.09,3522050.52
2018-03-04 06-AM,BTCUSD,11195.8,11199.6,11110,11112,166.34,1855624.1
2018-03-04 05-AM,BTCUSD,11200.8,11228.9,11152.4,11195.8,63.4,709020.79
2018-03-04 04-AM,BTCUSD,11147.3,11224.7,11093.2,11200.8,203.73,2274178.28
2018-03-04 03-AM,BTCUSD,11325,11325.1,11100.9,11147.3,504.24,5646153.62
2018-03-04 02-AM,BTCUSD,11393.1,11393.2,11272,11325,143.82,1627113.68
2018-03-04 01-AM,BTCUSD,11365,11408.8,11350.2,11393.1,89.23,1015872.7
2018-03-04 12-AM,BTCUSD,11428,11444,11340.3,11365,150.6,1714793.31
2018-03-03 11-PM,BTCUSD,11389,11450,11380.2,11428,231.53,2643413.42
2018-03-03 10-PM,BTCUSD,11300.6,11399.7,11289,11389,148.18,1682274.71
2018-03-03 09-PM,BTCUSD,11330.5,11364.5,11272,11300.6,171.77,1943779.27
2018-03-03 08-PM,BTCUSD,11475,11484.1,11266.9,11330.5,374.3,4248017.09
2018-03-03 07-PM,BTCUSD,11486.7,11504.9,11461,11475,147.72,1697167.19
2018-03-03 06-PM,BTCUSD,11510.5,11511,11450.2,11486.7,120.26,1381042.0
2018-03-03 05-PM,BTCUSD,11467,11528.9,11416.3,11510.5,188.61,2164191.07
2018-03-03 04-PM,BTCUSD,11475,11492,11440,11467,136.25,1563150.91
2018-03-03 03-PM,BTCUSD,11434.8,11485.1,11400,11475,201.1,2301324.19
2018-03-03 02-PM,BTCUSD,11469.1,11500,11406,11434.8,158.54,1814510.01
2018-03-03 01-PM,BTCUSD,11421,11500,11393.5,11469.1,262.07,3004184.03
2018-03-03 12-PM,BTCUSD,11284,11473.7,11284,11421,217.96,2484484.81
2018-03-03 11-AM,BTCUSD,11331.9,11356.9,11277.7,11284,105.53,1194520.65
2018-03-03 10-AM,BTCUSD,11334,11366.9,11303.1,11331.9,68.89,780528.62
2018-03-03 09-AM,BTCUSD,11359.4,11372.9,11292.1,11334,130.13,1475394.99
2018-03-03 08-AM,BTCUSD,11320,11369.9,11266,11359.4,168.36,1903308.95
2018-03-03 07-AM,BTCUSD,11345.2,11419.8,11310,11320,198.24,2251441.46
2018-03-03 06-AM,BTCUSD,11350,11407.9,11326.7,11345.2,232.16,2642279.13
2018-03-03 05-AM,BTCUSD,11373.1,11396.2,11294.6,11350,252.72,2866805.59
2018-03-03 04-AM,BTCUSD,11322.9,11400,11311.8,11373.1,205.68,2337243.19
2018-03-03 03-AM,BTCUSD,11328,11365,11273,11322.9,314.57,3561921.37
2018-03-03 02-AM,BTCUSD,11245.9,11380,11209.9,11328,388.83,4392157.98
2018-03-03 01-AM,BTCUSD,11086.8,11250,11079.2,11245.9,407.33,4564079.18
2018-03-03 12-AM,BTCUSD,11031.3,11104.5,11031.3,11086.8,113.76,1260108.31
2018-03-02 11-PM,BTCUSD,11125.4,11128,10950,11031.3,169.12,1866945.48
2018-03-02 10-PM,BTCUSD,11040.7,11125.4,11011,11125.4,124.38,1376403.28
2018-03-02 09-PM,BTCUSD,11078.8,11078.8,11000.2,11040.7,277.93,3065986.06
2018-03-02 08-PM,BTCUSD,10923.9,11100,10885.5,11078.8,255.88,2820242.74
2018-03-02 07-PM,BTCUSD,10915,10930.7,10867.3,10923.9,110.28,1200794.67
2018-03-02 06-PM,BTCUSD,10906.4,10946,10850,10915,78.14,851422.48
2018-03-02 05-PM,BTCUSD,10850,10906.4,10840,10906.4,110.7,1203239.46
2018-03-02 04-PM,BTCUSD,10834.4,10882,10778.8,10850,221.8,2402728.51
2018-03-02 03-PM,BTCUSD,10806.7,10850.1,10804,10834.4,192.39,2083240.95
2018-03-02 02-PM,BTCUSD,10969.9,10978.9,10800,10806.7,818.32,8867736.67
2018-03-02 01-PM,BTCUSD,11012.4,11050,10935,10969.9,197.83,2171625.4
2018-03-02 12-PM,BTCUSD,10909.5,11025.8,10902.5,11012.4,122.66,1345794.52
2018-03-02 11-AM,BTCUSD,10915.7,10949.1,10822,10909.5,150.83,1641608.59
2018-03-02 10-AM,BTCUSD,10898.1,10966,10831.1,10915.7,249.23,2712979.11
2018-03-02 09-AM,BTCUSD,11123.9,11124.3,10871.2,10898.1,272.38,2986655.95
2018-03-02 08-AM,BTCUSD,11097.7,11146.7,11046.3,11123.9,134.19,1489800.27
2018-03-02 07-AM,BTCUSD,11113.3,11158.8,11025,11097.7,183.76,2038116.72
2018-03-02 06-AM,BTCUSD,11000,11150,11000,11113.3,196.5,2177737.29
2018-03-02 05-AM,BTCUSD,11021.5,11051.2,10908,11000,390.73,4287944.5
2018-03-02 04-AM,BTCUSD,11114.5,11149.9,10971.4,11021.5,364.96,4024951.12
2018-03-02 03-AM,BTCUSD,11070.5,11150.2,11061.1,11114.5,241.79,2685439.7
2018-03-02 02-AM,BTCUSD,11177,11177,11065,11070.5,237.17,2636213.69
2018-03-02 01-AM,BTCUSD,11041.3,11190,10976.7,11177,335.99,3733556.81
2018-03-02 12-AM,BTCUSD,10920,11082.9,10907.2,11041.3,301.9,3324859.3
2018-03-01 11-PM,BTCUSD,10970,10999.9,10900,10920,220.35,2412753.71
2018-03-01 10-PM,BTCUSD,10927.7,10974.1,10791.7,10970,439.26,4777161.48
2018-03-01 09-PM,BTCUSD,11048.7,11079.2,10883.9,10927.7,415.45,4563330.27
2018-03-01 08-PM,BTCUSD,10909,11079.3,10871.1,11048.7,680.86,7492160.31
2018-03-01 07-PM,BTCUSD,10934,10961.1,10833.6,10909,344.49,3753833.42
2018-03-01 06-PM,BTCUSD,10850.1,10952.2,10814.1,10934,513.77,5594870.22
2018-03-01 05-PM,BTCUSD,10740,10887.3,10717.1,10850.1,290.73,3140717.16
2018-03-01 04-PM,BTCUSD,10705,10760,10682.5,10740,265.01,2844350.59
2018-03-01 03-PM,BTCUSD,10784.2,10784.2,10660,10705,287.43,3079345.79
2018-03-01 02-PM,BTCUSD,10784.1,10831,10745.4,10784.2,286.64,3091395.95
2018-03-01 01-PM,BTCUSD,10629.7,10827.6,10629.5,10784.1,410.07,4400255.6
2018-03-01 12-PM,BTCUSD,10659.5,10744.1,10610.5,10629.7,186.65,1991252.38
2018-03-01 11-AM,BTCUSD,10737,10754.8,10651.1,10659.5,219.34,2348182.91
2018-03-01 10-AM,BTCUSD,10605.6,10746.6,10584,10737,221.16,2361942.02
2018-03-01 09-AM,BTCUSD,10640.1,10655.3,10575,10605.6,164.71,1748493.22
2018-03-01 08-AM,BTCUSD,10529.3,10657.9,10527.8,10640.1,300.25,3187762.48
2018-03-01 07-AM,BTCUSD,10396.5,10577.2,10394.8,10529.3,420.27,4420961.85
2018-03-01 06-AM,BTCUSD,10410.3,10410.3,10338.7,10396.5,127.15,1318363.3
2018-03-01 05-AM,BTCUSD,10440.5,10454.2,10367.7,10410.3,150.01,1561668.48
2018-03-01 04-AM,BTCUSD,10349.8,10456.2,10338.3,10440.5,338.66,3523844.54
2018-03-01 03-AM,BTCUSD,10322.1,10389.5,10277.2,10349.8,179.81,1858677.48
2018-03-01 02-AM,BTCUSD,10377.4,10435.9,10130,10322.1,679.92,6999464.28
2018-03-01 01-AM,BTCUSD,10380,10394.9,10294.2,10377.4,197.27,2041522.1
2018-03-01 12-AM,BTCUSD,10310,10387.4,10222,10380,513.02,5284539.77
2018-02-28 11-PM,BTCUSD,10422,10453.9,10260.1,10310,885.07,9141127.55
2018-02-28 10-PM,BTCUSD,10532,10580,10422,10422,366.17,3844405.02
2018-02-28 09-PM,BTCUSD,10641.9,10697,10503.6,10532,336.34,3576038.05
2018-02-28 08-PM,BTCUSD,10560.4,10694.4,10545,10641.9,425.3,4522084.63
2018-02-28 07-PM,BTCUSD,10490,10560.4,10463.8,10560.4,179.93,1890003.81
2018-02-28 06-PM,BTCUSD,10459.1,10563.7,10444,10490,274.43,2882084.67
2018-02-28 05-PM,BTCUSD,10419.8,10500,10403.2,10459.1,259.3,2713607.84
2018-02-28 04-PM,BTCUSD,10516.4,10530,10401,10419.8,234.3,2450830.83
2018-02-28 03-PM,BTCUSD,10505.9,10600,10444.5,10516.4,305.65,3217538.19
2018-02-28 02-PM,BTCUSD,10476,10578.6,10436.7,10505.9,354.7,3723283.37
2018-02-28 01-PM,BTCUSD,10410.5,10521,10382.3,10476,340.83,3557249.73
2018-02-28 12-PM,BTCUSD,10550.2,10603.1,10400.2,10410.5,341.91,3579530.84
2018-02-28 11-AM,BTCUSD,10575.3,10641.4,10516.4,10550.2,203.59,2153062.9
2018-02-28 10-AM,BTCUSD,10580.3,10640.2,10486.6,10575.3,213.35,2256660.4
2018-02-28 09-AM,BTCUSD,10505.6,10641.2,10442,10580.3,468.44,4940911.35
2018-02-28 08-AM,BTCUSD,10759.5,10815.3,10417,10505.6,534.98,5677524.96
2018-02-28 07-AM,BTCUSD,10808.1,10826.5,10670,10759.5,343.87,3693193.52
2018-02-28 06-AM,BTCUSD,10960,11081.4,10721.5,10808.1,733.14,8010094.52
2018-02-28 05-AM,BTCUSD,10904,10984.2,10903.7,10960,132.54,1449075.51
2018-02-28 04-AM,BTCUSD,10901.9,11009,10900,10904,394.21,4317083.72
2018-02-28 03-AM,BTCUSD,10693.4,10967,10680,10901.9,593.16,6453339.46
2018-02-28 02-AM,BTCUSD,10687.9,10780,10670.7,10693.4,210.75,2261383.88
2018-02-28 01-AM,BTCUSD,10650.6,10747.1,10623,10687.9,181.31,1938430.49
2018-02-28 12-AM,BTCUSD,10551,10691,10550.4,10650.6,239.23,2541071.44
2018-02-27 11-PM,BTCUSD,10760,10770,10551,10551,529.34,5663795.99
2018-02-27 10-PM,BTCUSD,10784.6,10820.1,10707.3,10760,390.36,4210126.61
2018-02-27 09-PM,BTCUSD,10680.4,10787.5,10650.1,10784.6,237.81,2553378.79
2018-02-27 08-PM,BTCUSD,10675.7,10734.8,10603.1,10680.4,190.89,2037681.78
2018-02-27 07-PM,BTCUSD,10624.6,10749,10612.3,10675.7,273.23,2922573.6
2018-02-27 06-PM,BTCUSD,10558.9,10650,10558.4,10624.6,125.6,1333127.96
2018-02-27 05-PM,BTCUSD,10627.1,10637.4,10555,10558.9,247.64,2624358.35
2018-02-27 04-PM,BTCUSD,10579.5,10658.1,10560,10627.1,236.92,2512240.06
2018-02-27 03-PM,BTCUSD,10683.1,10690.7,10489,10579.5,533.07,5627740.36
2018-02-27 02-PM,BTCUSD,10870.1,10874.5,10670.9,10683.1,353.03,3795795.95
2018-02-27 01-PM,BTCUSD,10690.1,10878.9,10690.1,10870.1,326.86,3528076.11
2018-02-27 12-PM,BTCUSD,10714.3,10750,10650,10690.1,137.13,1467979.39
2018-02-27 11-AM,BTCUSD,10665,10749,10661,10714.3,202.84,2172112.31
2018-02-27 10-AM,BTCUSD,10747.6,10759.9,10640,10665,220.74,2362099.7
2018-02-27 09-AM,BTCUSD,10744,10813.4,10668.7,10747.6,295.18,3168890.73
2018-02-27 08-AM,BTCUSD,10653.5,10798.9,10633,10744,839.29,8992847.62
2018-02-27 07-AM,BTCUSD,10320.7,10690,10304.3,10653.5,605.01,6364570.28
2018-02-27 06-AM,BTCUSD,10329.2,10364.9,10250.2,10320.7,162.39,1673552.54
2018-02-27 05-AM,BTCUSD,10310.6,10350.8,10225.4,10329.2,120.12,1236653.83
2018-02-27 04-AM,BTCUSD,10290.4,10373.5,10258.7,10310.6,178.2,1838602.3
2018-02-27 03-AM,BTCUSD,10184,10331,10160.1,10290.4,160.09,1641470.36
2018-02-27 02-AM,BTCUSD,10197.4,10239,10123.7,10184,312.93,3187299.64
2018-02-27 01-AM,BTCUSD,10367.1,10388.5,10151,10197.4,309.58,3173640.08
2018-02-27 12-AM,BTCUSD,10322.1,10421.5,10276.2,10367.1,373.16,3862935.41
2018-02-26 11-PM,BTCUSD,10360,10378.4,10250,10322.1,260.46,2687432.51
2018-02-26 10-PM,BTCUSD,10390.1,10458.6,10327.1,10360,286.3,2974550.54
2018-02-26 09-PM,BTCUSD,10278.6,10471,10255,10390.1,936.89,9740953.45
2018-02-26 08-PM,BTCUSD,10223.5,10281,10152.1,10278.6,166.62,1702302.37
2018-02-26 07-PM,BTCUSD,10233.7,10310.3,10205,10223.5,215.9,2213027.77
2018-02-26 06-PM,BTCUSD,10190,10259,10188.3,10233.7,192.24,1964742.95
2018-02-26 05-PM,BTCUSD,10189.4,10218.1,10128.8,10190,345.24,3510971.07
2018-02-26 04-PM,BTCUSD,10257.5,10399,10152.3,10189.4,585.95,6029993.5
2018-02-26 03-PM,BTCUSD,10200.2,10261.9,10143.4,10257.5,223.96,2288053.44
2018-02-26 02-PM,BTCUSD,10118,10375,10118,10200.2,891.2,9122777.48
2018-02-26 01-PM,BTCUSD,9887.9,10252,9872.1,10118,1384.11,13985371.53
2018-02-26 12-PM,BTCUSD,9742.9,9888,9650,9887.9,321.64,3132328.29
2018-02-26 11-AM,BTCUSD,9701.6,9759.8,9648,9742.9,266.22,2587269.07
2018-02-26 10-AM,BTCUSD,9471.2,9729.8,9468.9,9701.6,302.25,2905573.16
2018-02-26 09-AM,BTCUSD,9439.8,9545.5,9439.8,9471.2,196.44,1866851.72
2018-02-26 08-AM,BTCUSD,9499.9,9500,9386.7,9439.8,309.75,2922663.99
2018-02-26 07-AM,BTCUSD,9441.9,9506.9,9400,9499.9,184.44,1745300.03
2018-02-26 06-AM,BTCUSD,9605.3,9650,9432.6,9441.9,367.46,3511440.58
2018-02-26 05-AM,BTCUSD,9677.8,9677.8,9556.1,9605.3,128.35,1233077.21
2018-02-26 04-AM,BTCUSD,9644.3,9677.8,9569.9,9677.8,284.55,2732494.27
2018-02-26 03-AM,BTCUSD,9730.9,9743,9582,9644.3,303.26,2925039.92
2018-02-26 02-AM,BTCUSD,9720.9,9790,9669.2,9730.9,560.4,5451158.27
2018-02-26 01-AM,BTCUSD,9585.7,9721,9584.2,9720.9,249.0,2408115.7
2018-02-26 12-AM,BTCUSD,9580,9631,9522,9585.7,154.46,1480939.42
2018-02-25 11-PM,BTCUSD,9680,9697,9550,9580,279.31,2686260.44
2018-02-25 10-PM,BTCUSD,9602.4,9718.8,9537,9680,337.94,3254418.89
2018-02-25 09-PM,BTCUSD,9594.9,9648.3,9544,9602.4,267.72,2570014.61
2018-02-25 08-PM,BTCUSD,9485.3,9615,9449.6,9594.9,248.27,2370831.49
2018-02-25 07-PM,BTCUSD,9463,9553.4,9429,9485.3,237.23,2253125.2
2018-02-25 06-PM,BTCUSD,9389.9,9498.9,9326.2,9463,261.01,2454266.52
2018-02-25 05-PM,BTCUSD,9426,9474.3,9364.9,9389.9,160.09,1506273.04
2018-02-25 04-PM,BTCUSD,9444.3,9515,9381.4,9426,494.89,4681906.97
2018-02-25 03-PM,BTCUSD,9410,9500,9310.1,9444.3,990.5,9285448.72
2018-02-25 02-PM,BTCUSD,9485.1,9527.3,9405.3,9410,327.94,3103077.62
2018-02-25 01-PM,BTCUSD,9510.2,9590,9400,9485.1,436.66,4135246.38
2018-02-25 12-PM,BTCUSD,9658.5,9706,9485.6,9510.2,272.22,2603680.61
2018-02-25 11-AM,BTCUSD,9667,9754.1,9630,9658.5,108.19,1047533.0
2018-02-25 10-AM,BTCUSD,9627,9715.1,9562.1,9667,250.5,2414285.11
2018-02-25 09-AM,BTCUSD,9640.9,9687.1,9536.1,9627,283.39,2720164.41
2018-02-25 08-AM,BTCUSD,9741.3,9797,9598.7,9640.9,250.21,2428289.61
2018-02-25 07-AM,BTCUSD,9799.8,9878.6,9701.9,9741.3,259.17,2538425.22
2018-02-25 06-AM,BTCUSD,9716,9887.1,9716,9799.8,372.31,3654110.15
2018-02-25 05-AM,BTCUSD,9731.9,9775.7,9636,9716,191.49,1858282.76
2018-02-25 04-AM,BTCUSD,9569.9,9787.3,9536.1,9731.9,392.96,3811899.04
2018-02-25 03-AM,BTCUSD,9620,9620,9500,9569.9,332.46,3174616.67
2018-02-25 02-AM,BTCUSD,9763.2,9778.1,9580,9620,264.36,2560177.57
2018-02-25 01-AM,BTCUSD,9647.3,9778.5,9631.1,9763.2,218.23,2124264.45
2018-02-25 12-AM,BTCUSD,9688,9688.1,9540,9647.3,219.17,2104843.01
2018-02-24 11-PM,BTCUSD,9633,9739.3,9610,9688,266.3,2576338.24
2018-02-24 10-PM,BTCUSD,9507.6,9727.9,9451.9,9633,424.56,4083992.15
2018-02-24 09-PM,BTCUSD,9396.6,9535.2,9380.9,9507.6,473.76,4483224.69
2018-02-24 08-PM,BTCUSD,9575.1,9598.3,9363,9396.6,703.83,6647899.47
2018-02-24 07-PM,BTCUSD,9581.4,9687.1,9525,9575.1,362.73,3482646.52
2018-02-24 06-PM,BTCUSD,9649.6,9752,9570,9581.4,333.17,3206152.96
2018-02-24 05-PM,BTCUSD,9810,9810,9620.1,9649.6,284.73,2766795.33
2018-02-24 04-PM,BTCUSD,9759.9,9831.4,9658,9810,371.72,3617266.98
2018-02-24 03-PM,BTCUSD,9746.3,9866.4,9727,9759.9,276.77,2709551.95
2018-02-24 02-PM,BTCUSD,9659,9832.8,9589.5,9746.3,513.48,5001159.48
2018-02-24 01-PM,BTCUSD,9812.2,9823.5,9566.4,9659,398.02,3843071.83
2018-02-24 12-PM,BTCUSD,9739.3,9879.7,9655,9812.2,395.06,3867286.04
2018-02-24 11-AM,BTCUSD,9767.4,9855,9660.4,9739.3,444.54,4340889.67
2018-02-24 10-AM,BTCUSD,10064.8,10064.8,9700,9767.4,509.63,4998136.5
2018-02-24 09-AM,BTCUSD,10025.4,10167.8,10015.9,10064.8,215.84,2180115.42
2018-02-24 08-AM,BTCUSD,10117.6,10117.6,9936.8,10025.4,287.81,2885688.79
2018-02-24 07-AM,BTCUSD,10170.4,10170.4,9901.1,10117.6,590.07,5913007.84
2018-02-24 06-AM,BTCUSD,10446.9,10474,10100,10170.4,666.59,6828375.96
2018-02-24 05-AM,BTCUSD,10374.8,10477.2,10339.6,10446.9,180.41,1878888.31
2018-02-24 04-AM,BTCUSD,10428.5,10578.7,10366.3,10374.8,471.78,4930081.93
2018-02-24 03-AM,BTCUSD,10444,10444,10312.8,10428.5,216.77,2248206.25
2018-02-24 02-AM,BTCUSD,10360,10474.2,10340,10444,430.16,4483761.44
2018-02-24 01-AM,BTCUSD,10324.3,10367.1,10241.4,10360,279.46,2878471.38
2018-02-24 12-AM,BTCUSD,10157.7,10367,10100,10324.3,507.67,5216997.96
2018-02-23 11-PM,BTCUSD,10131.6,10215,10086,10157.7,413.88,4202586.12
2018-02-23 10-PM,BTCUSD,9880,10138.8,9867.6,10131.6,416.1,4163984.01
2018-02-23 09-PM,BTCUSD,9962.9,9980,9575.9,9880,569.48,5608955.12
2018-02-23 08-PM,BTCUSD,10010.3,10027.2,9882,9962.9,348.06,3455019.75
2018-02-23 07-PM,BTCUSD,10198.9,10235.9,9993,10010.3,248.64,2508040.19
2018-02-23 06-PM,BTCUSD,10120,10242,10101.9,10198.9,281.0,2862877.76
2018-02-23 05-PM,BTCUSD,10079.5,10165,10031.9,10120,289.16,2919331.72
2018-02-23 04-PM,BTCUSD,10319.9,10319.9,10056,10079.5,508.78,5166000.63
2018-02-23 03-PM,BTCUSD,10310,10375,10243.6,10319.9,451.68,4656288.96
2018-02-23 02-PM,BTCUSD,10225.8,10438.6,10225.3,10310,971.09,10067018.27
2018-02-23 01-PM,BTCUSD,10218.8,10288,10168.8,10225.8,285.21,2916232.56
2018-02-23 12-PM,BTCUSD,10203.1,10278.1,10109,10218.8,325.02,3316520.89
2018-02-23 11-AM,BTCUSD,10012.4,10288,10002.1,10203.1,487.12,4948449.15
2018-02-23 10-AM,BTCUSD,10122,10215,9950,10012.4,710.52,7186346.43
2018-02-23 09-AM,BTCUSD,9910,10189.5,9910,10122,456.83,4590067.34
2018-02-23 08-AM,BTCUSD,9884.4,9969.8,9836,9910,298.72,2961147.96
2018-02-23 07-AM,BTCUSD,9824.5,9899.9,9810,9884.4,290.1,2861720.09
2018-02-23 06-AM,BTCUSD,9816.5,9846,9675.9,9824.5,387.43,3785032.45
2018-02-23 05-AM,BTCUSD,9883.1,10033.6,9798,9816.5,609.45,6053155.1
2018-02-23 04-AM,BTCUSD,9810.3,9929,9810,9883.1,442.0,4365877.94
2018-02-23 03-AM,BTCUSD,9725,9849.8,9674.4,9810.3,431.61,4208239.35
2018-02-23 02-AM,BTCUSD,9720.3,9797,9660,9725,550.25,5358667.77
2018-02-23 01-AM,BTCUSD,9665.7,9738.3,9550.9,9720.3,628.42,6052075.64
2018-02-23 12-AM,BTCUSD,9840.2,9842,9628,9665.7,853.9,8279872.93
2018-02-22 11-PM,BTCUSD,9953.4,9955.6,9810.1,9840.2,183.54,1812493.81
2018-02-22 10-PM,BTCUSD,9895,9966.8,9779.4,9953.4,354.34,3501991.37
2018-02-22 09-PM,BTCUSD,10094.5,10143.6,9771,9895,694.91,6900709.84
2018-02-22 08-PM,BTCUSD,10027,10101,9946.6,10094.5,405.36,4073931.89
2018-02-22 07-PM,BTCUSD,9902.2,10050,9832,10027,491.87,4889073.23
2018-02-22 06-PM,BTCUSD,9840,9949,9770,9902.2,407.79,4027504.88
2018-02-22 05-PM,BTCUSD,9915.6,9950,9712,9840,572.97,5624082.04
2018-02-22 04-PM,BTCUSD,10010,10080,9900.3,9915.6,393.08,3929766.24
2018-02-22 03-PM,BTCUSD,9913,10149,9862.1,10010,825.71,8252093.6
2018-02-22 02-PM,BTCUSD,9870.6,10021,9760,9913,802.52,7938258.11
2018-02-22 01-PM,BTCUSD,9929.9,9999.9,9754,9870.6,1869.74,18437970.23
2018-02-22 12-PM,BTCUSD,10283.1,10343,9861,9929.9,989.69,9963964.75
2018-02-22 11-AM,BTCUSD,10150,10299.9,10150,10283.1,390.91,4006885.28
2018-02-22 10-AM,BTCUSD,10351.9,10400,10071.4,10150,833.57,8479252.94
2018-02-22 09-AM,BTCUSD,10470,10608.6,10325.1,10351.9,485.09,5084067.49
2018-02-22 08-AM,BTCUSD,10647.9,10720.6,10470,10470,402.06,4261347.61
2018-02-22 07-AM,BTCUSD,10850,10940.4,10574,10647.9,657.15,7041621.79
2018-02-22 06-AM,BTCUSD,10838.3,10976,10832.7,10850,529.99,5784630.43
2018-02-22 05-AM,BTCUSD,10757.3,10925.5,10750.7,10838.3,453.69,4930787.92
2018-02-22 04-AM,BTCUSD,10770.6,10799.8,10632.7,10757.3,376.86,4036889.82
2018-02-22 03-AM,BTCUSD,10780.2,10839.9,10679.9,10770.6,609.04,6557105.13
2018-02-22 02-AM,BTCUSD,10642,10820,10584.5,10780.2,554.3,5961393.77
2018-02-22 01-AM,BTCUSD,10508.5,10667.3,10482.4,10642,418.79,4430882.01
2018-02-22 12-AM,BTCUSD,10468.1,10529.5,10323.9,10508.5,277.72,2892171.14
2018-02-21 11-PM,BTCUSD,10478.2,10572.9,10421,10468.1,394.56,4142768.45
2018-02-21 10-PM,BTCUSD,10299.8,10513,10277,10478.2,417.73,4342562.77
2018-02-21 09-PM,BTCUSD,10375.4,10443.9,10251.2,10299.8,350.76,3630666.59
2018-02-21 08-PM,BTCUSD,10430,10500,10236.2,10375.4,740.79,7653967.6
2018-02-21 07-PM,BTCUSD,10566.6,10570,10387.1,10430,446.89,4685095.25
2018-02-21 06-PM,BTCUSD,10554.8,10698.5,10510,10566.6,518.0,5502539.97
2018-02-21 05-PM,BTCUSD,10499.9,10570,10416.3,10554.8,656.78,6889811.1
2018-02-21 04-PM,BTCUSD,10631.8,10661.8,10345.5,10499.9,745.11,7798212.86
2018-02-21 03-PM,BTCUSD,10700.6,10738.1,10450.2,10631.8,1154.01,12230926.18
2018-02-21 02-PM,BTCUSD,10725.1,10798.9,10450.5,10700.6,1597.92,16963922.45
2018-02-21 01-PM,BTCUSD,11069.7,11141.4,10704.1,10725.1,458.83,5005575.75
2018-02-21 12-PM,BTCUSD,10950.5,11082.6,10944.9,11069.7,143.19,1580546.19
2018-02-21 11-AM,BTCUSD,10964.8,11095.5,10940.2,10950.5,161.76,1781780.47
2018-02-21 10-AM,BTCUSD,11200,11200,10901,10964.8,321.14,3533545.98
